CD_REGIAO,NM_REGIAO,CD_UF,NM_UF,CD_MUN,CD_DIST,NM_MUN,NM_DIST,Total_setores,v0001,v0002,v0003,v0004,v0005,v0006,v0007
2,Nordeste,21,Maranhão,2103125,210312505,Central do Maranhão,Central do Maranhão,19,7094,2800,2798,2,3.200361011,0.676895307,2216
2,Nordeste,21,Maranhão,2103158,210315805,Centro do Guilherme,Centro do Guilherme,21,12342,3943,3941,2,3.759061834,2.132196162,3283
2,Nordeste,21,Maranhão,2103174,210317405,Centro Novo do Maranhão,Centro Novo do Maranhão,50,16267,5904,5895,9,3.60061988,3.143679433,4517
2,Nordeste,21,Maranhão,2103208,210320805,Chapadinha,Chapadinha,170,81386,31620,31595,25,3.389192345,3.060501188,23983
2,Nordeste,21,Maranhão,2103257,210325705,Cidelândia,Cidelândia,37,12878,5523,5512,11,3.102941176,0.409836066,4148
2,Nordeste,21,Maranhão,2103307,210330705,Codó,Codó,180,105083,38965,38907,58,3.252458508,4.870482395,32235
2,Nordeste,21,Maranhão,2103307,210330710,Codó,Codozinho,16,3918,1604,1600,4,3.286912752,2.768456376,1192
2,Nordeste,21,Maranhão,2103307,210330715,Codó,São Raimundo de Codó,16,5274,1811,1811,0,3.573170732,0.745257453,1476
2,Nordeste,21,Maranhão,2103406,210340605,Coelho Neto,Coelho Neto,63,41658,14255,14242,13,3.493750524,0.880798591,11921
2,Nordeste,21,Maranhão,2103505,210350505,Colinas,Colinas,68,40316,16331,16311,20,3.220602371,1.970522269,12484
2,Nordeste,21,Maranhão,2103554,210355405,Conceição do Lago-Açu,Conceição do Lago-Açu,25,14915,4828,4826,2,3.628926224,1.144387631,4107
2,Nordeste,21,Maranhão,2103604,210360405,Coroatá,Coroatá,117,59566,23416,23386,30,3.141904762,2.17989418,18900
2,Nordeste,21,Maranhão,2103703,210370305,Cururupu,Cururupu,70,31558,12450,12442,8,3.131940299,3.293532338,10050
2,Nordeste,21,Maranhão,2103752,210375205,Davinópolis,Davinópolis,41,14404,5924,5922,2,3.124070022,2.407002188,4570
2,Nordeste,21,Maranhão,2103802,210380205,Dom Pedro,Dom Pedro,42,23053,9015,9006,9,3.150847921,3.104485777,7312
2,Nordeste,21,Maranhão,2103901,210390105,Duque Bacelar,Duque Bacelar,19,10223,3217,3216,1,3.717351764,,2749
2,Nordeste,21,Maranhão,2104008,210400805,Esperantinópolis,Esperantinópolis,50,18311,6968,6962,6,3.250177557,1.633522727,5632
2,Nordeste,21,Maranhão,2104057,210405705,Estreito,Estreito,87,33294,14127,14112,15,3.090343547,1.615598886,10770
2,Nordeste,21,Maranhão,2104073,210407305,Feira Nova do Maranhão,Feira Nova do Maranhão,18,8048,2980,2980,0,3.239935588,,2484
2,Nordeste,21,Maranhão,2104081,210408105,Fernando Falcão,Fernando Falcão,36,10873,3313,3309,4,4.070760015,0.486709098,2671
2,Nordeste,21,Maranhão,2104099,210409905,Formosa da Serra Negra,Formosa da Serra Negra,26,17719,6645,6634,11,3.444509346,1.304517134,5136
2,Nordeste,21,Maranhão,2104107,210410705,Fortaleza dos Nogueiras,Fortaleza dos Nogueiras,23,12640,4870,4864,6,3.234706936,0.127975429,3907
2,Nordeste,21,Maranhão,2104206,210420605,Fortuna,Fortuna,43,16976,6505,6503,2,3.303873856,4.068522484,5137
2,Nordeste,21,Maranhão,2104305,210430505,Godofredo Viana,Godofredo Viana,14,7704,2928,2903,25,3.173013245,4.511589404,2416
2,Nordeste,21,Maranhão,2104305,210430510,Godofredo Viana,Aurizona,6,2482,939,936,3,3.423448276,1.517241379,725
2,Nordeste,21,Maranhão,2104404,210440405,Gonçalves Dias,Gonçalves Dias,47,17206,6796,6792,4,3.220640569,2.659674096,5339
2,Nordeste,21,Maranhão,2104503,210450305,Governador Archer,Governador Archer,23,10231,3569,3568,1,3.447102426,0.168463612,2968
2,Nordeste,21,Maranhão,2104552,210455205,Governador Edison Lobão,Governador Edison Lobão,38,18411,8633,8618,15,3.070481624,4.883369693,5959
2,Nordeste,21,Maranhão,2104602,210460205,Governador Eugênio Barros,Governador Eugênio Barros,36,13930,5190,5188,2,3.201562859,1.953573891,4351
2,Nordeste,21,Maranhão,2104628,210462805,Governador Luiz Rocha,Governador Luiz Rocha,17,7063,2885,2885,0,3.231015554,0.091491308,2186
2,Nordeste,21,Maranhão,2104651,210465105,Governador Newton Bello,Governador Newton Bello,23,10713,3423,3417,6,3.81439259,0.356252227,2807
2,Nordeste,21,Maranhão,2104677,210467705,Governador Nunes Freire,Governador Nunes Freire,44,23128,8559,8550,9,3.400890208,1.884272997,6740
2,Nordeste,21,Maranhão,2104701,210470105,Graça Aranha,Graça Aranha,12,6023,2533,2532,1,3.043456291,0.808489136,1979
2,Nordeste,21,Maranhão,2104800,210480005,Grajaú,Grajaú,192,73872,28279,28226,53,3.384693035,3.280719464,21794
2,Nordeste,21,Maranhão,2104909,210490905,Guimarães,Guimarães,42,10290,4577,4570,7,2.922377026,0.199033267,3517
2,Nordeste,21,Maranhão,2105005,210500505,Humberto de Campos,Humberto de Campos,63,25680,9833,9823,10,3.67167597,1.960784314,6987
2,Nordeste,21,Maranhão,2105104,210510405,Icatu,Icatu,56,19286,6560,6555,5,3.562246029,1.477650536,5414
2,Nordeste,21,Maranhão,2105104,210510410,Icatu,Itapera,21,5508,1851,1851,0,3.667110519,0.133155792,1502
2,Nordeste,21,Maranhão,2105153,210515305,Igarapé do Meio,Igarapé do Meio,25,13974,4656,4652,4,3.461347869,2.849355798,4036
2,Nordeste,21,Maranhão,2105203,210520305,Igarapé Grande,Igarapé Grande,24,10231,3862,3859,3,3.175356921,2.079453755,3222
2,Nordeste,21,Maranhão,2105302,210530205,Imperatriz,Imperatriz,470,273110,110137,110044,93,3.011265768,2.423411571,90451
2,Nordeste,21,Maranhão,2105351,210535105,Itaipava do Grajaú,Itaipava do Grajaú,50,13828,4919,4919,0,3.62749213,1.206715635,3812
2,Nordeste,21,Maranhão,2105401,210540105,Itapecuru Mirim,Itapecuru Mirim,166,60440,24831,24790,41,3.1929063,4.886183166,18890
2,Nordeste,21,Maranhão,2105427,210542705,Itinga do Maranhão,Itinga do Maranhão,59,22513,9356,9331,25,3.063768906,4.87804878,7339
2,Nordeste,21,Maranhão,2105450,210545005,Jatobá,Jatobá,17,7471,2899,2899,0,3.271015762,3.152364273,2284
2,Nordeste,21,Maranhão,2105476,210547605,Jenipapo dos Vieiras,Jenipapo dos Vieiras,108,17076,5613,5612,1,3.649636597,0.342026507,4678
2,Nordeste,21,Maranhão,2105500,210550005,João Lisboa,João Lisboa,62,24709,10003,9974,29,3.220547766,0.393133272,7631
2,Nordeste,21,Maranhão,2105609,210560905,Joselândia,Joselândia,43,14924,6056,6055,1,3.337732051,1.073585328,4471
2,Nordeste,21,Maranhão,2105658,210565805,Junco do Maranhão,Junco do Maranhão,11,5146,2060,2059,1,3.428381079,0.333111259,1501
2,Nordeste,21,Maranhão,2105708,210570805,Lago da Pedra,Lago da Pedra,76,44403,16420,16401,19,3.29238074,4.429111952,13479
2,Nordeste,21,Maranhão,2105807,210580705,Lago do Junco,Lago do Junco,28,9506,3539,3538,1,3.310801394,1.742160279,2870
2,Nordeste,21,Maranhão,2105906,210590605,Lago Verde,Lago Verde,31,14769,5346,5345,1,3.427477373,1.06753307,4309
2,Nordeste,21,Maranhão,2105922,210592205,Lagoa do Mato,Lagoa do Mato,27,10572,3916,3916,0,3.33606816,0.094667087,3169
2,Nordeste,21,Maranhão,2105948,210594805,Lago dos Rodrigues,Lago dos Rodrigues,26,8758,3391,3388,3,3.120542083,0.962910128,2804
2,Nordeste,21,Maranhão,2105963,210596305,Lagoa Grande do Maranhão,Lagoa Grande do Maranhão,24,11411,4567,4566,1,3.388064133,2.315914489,3368
2,Nordeste,21,Maranhão,2105989,210598905,Lajeado Novo,Lajeado Novo,19,7057,2954,2954,0,3.01323655,0.597779675,2342
2,Nordeste,21,Maranhão,2106003,210600305,Lima Campos,Lima Campos,30,11297,4587,4587,0,3.086612022,0.846994536,3660
2,Nordeste,21,Maranhão,2106102,210610205,Loreto,Loreto,25,11597,4287,4286,1,3.619538077,0.530586767,3204
2,Nordeste,21,Maranhão,2106201,210620105,Luís Domingues,Luís Domingues,12,7161,2406,2404,2,3.380547686,0.661000944,2118
2,Nordeste,21,Maranhão,2106300,210630005,Magalhães de Almeida,Magalhães de Almeida,24,10764,3915,3912,3,3.280707101,1.767753734,3281
2,Nordeste,21,Maranhão,2106300,210630010,Magalhães de Almeida,Custódio Lima,7,3043,1153,1152,1,3.247598719,1.494130203,937
2,Nordeste,21,Maranhão,2106326,210632605,Maracaçumé,Maracaçumé,29,21149,7333,7321,12,3.521565362,0.266444629,6005
2,Nordeste,21,Maranhão,2106359,210635905,Marajá do Sena,Marajá do Sena,23,7027,2985,2984,1,3.662669447,2.659019812,1918
2,Nordeste,21,Maranhão,2106375,210637505,Maranhãozinho,Maranhãozinho,23,13761,3953,3951,2,4.131191834,1.320924647,3331
2,Nordeste,21,Maranhão,2106409,210640905,Mata Roma,Mata Roma,29,17090,6227,6223,4,3.552182952,1.434511435,4810
2,Nordeste,21,Maranhão,2106508,210650805,Matinha,Matinha,51,22034,8320,8312,8,3.229078118,2.975230837,6823
2,Nordeste,21,Maranhão,2106607,210660705,Matões,Matões,98,32174,12244,12237,7,3.43288519,2.560819462,9372
2,Nordeste,21,Maranhão,2106631,210663105,Matões do Norte,Matões do Norte,21,17432,4190,4185,5,4.460829493,3.379416283,3906
2,Nordeste,21,Maranhão,2106672,210667205,Milagres do Maranhão,Milagres do Maranhão,18,8818,2951,2950,1,3.718987342,0.379746835,2370
2,Nordeste,21,Maranhão,2106706,210670605,Mirador,Mirador,44,18013,7176,7174,2,3.353127327,3.294862249,5372
2,Nordeste,21,Maranhão,2106706,210670610,Mirador,Ibipira,11,3017,1230,1230,0,3.471806674,0.115074799,869
2,Nordeste,21,Maranhão,2106755,210675505,Miranda do Norte,Miranda do Norte,34,23864,6867,6842,25,3.607884761,4.73085671,6595
2,Nordeste,21,Maranhão,2106805,210680505,Mirinzal,Mirinzal,43,13978,5653,5647,6,3.079788406,1.278377783,4537
2,Nordeste,21,Maranhão,2106904,210690405,Monção,Monção,69,27751,9589,9587,2,3.487182709,3.794923348,7958
2,Nordeste,21,Maranhão,2107001,210700105,Montes Altos,Montes Altos,27,9106,3643,3638,5,3.150623269,1.004155125,2888
2,Nordeste,21,Maranhão,2107100,210710005,Morros,Morros,41,18554,6965,6943,22,3.577962177,3.936703975,5182
2,Nordeste,21,Maranhão,2107209,210720905,Nina Rodrigues,Nina Rodrigues,28,14176,3561,3560,1,4.017001984,3.91045622,3529
2,Nordeste,21,Maranhão,2107258,210725805,Nova Colinas,Nova Colinas,10,5021,2011,2007,4,3.402711864,0.13559322,1475
2,Nordeste,21,Maranhão,2107308,210730805,Nova Iorque,Nova Iorque,12,4320,1962,1962,0,3.233532934,0.598802395,1336
2,Nordeste,21,Maranhão,2107357,210735705,Nova Olinda do Maranhão,Nova Olinda do Maranhão,29,14314,5375,5368,7,3.329920893,0.465332713,4298
2,Nordeste,21,Maranhão,2107407,210740705,Olho d'Água das Cunhãs,Olho d'Água das Cunhãs,35,17919,6822,6818,4,3.159110954,2.32845299,5669
2,Nordeste,21,Maranhão,2107456,210745605,Olinda Nova do Maranhão,Olinda Nova do Maranhão,23,13577,5040,5035,5,3.26213359,2.450744834,4162
2,Nordeste,21,Maranhão,2107506,210750605,Paço do Lumiar,Paço do Lumiar,273,145643,60826,60805,21,3.033865082,4.679386925,47955
2,Nordeste,21,Maranhão,2107605,210760505,Palmeirândia,Palmeirândia,42,21059,7082,7079,3,3.471713673,0.115454396,6063
2,Nordeste,21,Maranhão,2107704,210770405,Paraibano,Paraibano,42,18274,7653,7649,4,3.103788007,0.84932903,5887
2,Nordeste,21,Maranhão,2107803,210780305,Parnarama,Parnarama,44,21408,8580,8569,11,3.248254932,1.502276176,6590
2,Nordeste,21,Maranhão,2107803,210780310,Parnarama,Brejo de São Félix,32,9842,3728,3723,5,3.442462399,3.252885624,2859
2,Nordeste,21,Maranhão,2107902,210790205,Passagem Franca,Passagem Franca,39,17220,7303,7296,7,3.249528124,1.566628917,5298
2,Nordeste,21,Maranhão,2108009,210800905,Pastos Bons,Pastos Bons,34,17303,7442,7438,4,3.301717557,0.572519084,5240
2,Nordeste,21,Maranhão,2108009,210800910,Pastos Bons,Roçado,6,1499,702,702,0,3.175847458,0.423728814,472
2,Nordeste,21,Maranhão,2108058,210805805,Paulino Neves,Paulino Neves,32,17056,5733,5728,5,3.844679892,,4436
2,Nordeste,21,Maranhão,2108108,210810805,Paulo Ramos,Paulo Ramos,40,20341,7681,7679,2,3.413492197,2.248699446,5959
2,Nordeste,21,Maranhão,2108207,210820705,Pedreiras,Pedreiras,64,35038,13759,13749,10,3.036087866,2.606345886,11472
2,Nordeste,21,Maranhão,2108207,210820710,Pedreiras,Marianópolis,5,2012,714,714,0,3.138845554,0.780031201,641
2,Nordeste,21,Maranhão,2108256,210825605,Pedro do Rosário,Pedro do Rosário,50,24320,7814,7807,7,3.501367891,0.993520518,6945
2,Nordeste,21,Maranhão,2108306,210830605,Penalva,Penalva,77,32511,11592,11584,8,3.35677406,3.975629905,9684
2,Nordeste,21,Maranhão,2108405,210840505,Peri Mirim,Peri Mirim,29,11108,4613,4612,1,2.936293947,0.660851176,3783
2,Nordeste,21,Maranhão,2108454,210845405,Peritoró,Peritoró,49,20479,7305,7301,4,3.300934881,0.112830432,6204
2,Nordeste,21,Maranhão,2108504,210850405,Pindaré-Mirim,Pindaré-Mirim,42,26183,9239,9233,6,3.316276124,2.659911336,7895
2,Nordeste,21,Maranhão,2108504,210850410,Pindaré-Mirim,Pimentel,12,5246,1789,1788,1,3.395725389,4.274611399,1544
2,Nordeste,21,Maranhão,2108603,210860305,Pinheiro,Pinheiro,157,81210,30736,30683,53,3.222691419,3.780575253,25102
2,Nordeste,21,Maranhão,2108603,210860310,Pinheiro,Roque,12,3411,1267,1267,0,3.214891612,3.770028275,1061
2,Nordeste,21,Maranhão,2108702,210870205,Pio XII,Pio XII,43,21886,8037,8026,11,3.355685131,3.283719503,6517
2,Nordeste,21,Maranhão,2108801,210880105,Pirapemas,Pirapemas,41,17714,5774,5771,3,3.379053796,4.330408241,5242
2,Nordeste,21,Maranhão,2108900,210890005,Poção de Pedras,Poção de Pedras,55,17161,7490,7486,4,3.007010165,1.191728006,5706
2,Nordeste,21,Maranhão,2109007,210900705,Porto Franco,Porto Franco,50,23903,9624,9598,26,3.046035806,2.6342711,7820
2,Nordeste,21,Maranhão,2109056,210905605,Porto Rico do Maranhão,Porto Rico do Maranhão,20,5954,2197,2195,2,3.175466667,1.333333333,1875
2,Nordeste,21,Maranhão,2109106,210910605,Presidente Dutra,Presidente Dutra,77,45155,17948,17927,21,3.139941488,2.020061298,14356
2,Nordeste,21,Maranhão,2109205,210920505,Presidente Juscelino,Presidente Juscelino,48,11356,3867,3864,3,3.582334385,1.388012618,3170
2,Nordeste,21,Maranhão,2109239,210923905,Presidente Médici,Presidente Médici,9,4696,1807,1806,1,3.379682997,1.5129683,1388
2,Nordeste,21,Maranhão,2109270,210927005,Presidente Sarney,Presidente Sarney,44,17511,6417,6415,2,3.546799028,1.154781199,4936
2,Nordeste,21,Maranhão,2109304,210930405,Presidente Vargas,Presidente Vargas,39,10549,3476,3473,3,3.387604367,3.596660244,3114
2,Nordeste,21,Maranhão,2109403,210940305,Primeira Cruz,Primeira Cruz,31,13614,4567,4547,20,3.774202497,0.055478502,3605
2,Nordeste,21,Maranhão,2109452,210945205,Raposa,Raposa,62,30839,11745,11739,6,3.239626011,4.569807753,9519
2,Nordeste,21,Maranhão,2109502,210950205,Riachão,Riachão,49,22145,9558,9536,22,3.088637633,0.083752094,7164
2,Nordeste,21,Maranhão,2109551,210955105,Ribamar Fiquene,Ribamar Fiquene,21,7420,3243,3241,2,3.055189456,0.164744646,2428
2,Nordeste,21,Maranhão,2109601,210960105,Rosário,Rosário,77,38475,14567,14544,23,3.160564077,4.527461653,12126
2,Nordeste,21,Maranhão,2109700,210970005,Sambaíba,Sambaíba,15,5568,2532,2532,0,3.316259678,0.714711138,1679
2,Nordeste,21,Maranhão,2109759,210975905,Santa Filomena do Maranhão,Santa Filomena do Maranhão,28,6697,2653,2653,0,3.345154845,0.799200799,2002
2,Nordeste,21,Maranhão,2109809,210980905,Santa Helena,Santa Helena,80,35948,10964,10957,7,3.577485817,0.666865731,10047
2,Nordeste,21,Maranhão,2109809,210980910,Santa Helena,Curva Grande,14,5613,1091,1091,0,5.715885947,4.989816701,982
2,Nordeste,21,Maranhão,2109908,210990805,Santa Inês,Santa Inês,140,85014,32784,32754,30,3.152839726,3.311775201,26904
2,Nordeste,21,Maranhão,2110005,211000505,Santa Luzia,Santa Luzia,129,57635,23536,23511,25,3.375747275,1.746571328,17062
2,Nordeste,21,Maranhão,2110039,211003905,Santa Luzia do Paruá,Santa Luzia do Paruá,48,24307,8579,8568,11,3.403894648,1.302885962,7138
2,Nordeste,21,Maranhão,2110104,211010405,Santa Quitéria do Maranhão,Santa Quitéria do Maranhão,48,23957,7919,7915,4,3.688375674,3.094688222,6495
2,Nordeste,21,Maranhão,2110203,211020305,Santa Rita,Santa Rita,72,37035,13149,13138,11,3.268751657,4.761904762,11319
2,Nordeste,21,Maranhão,2110237,211023705,Santana do Maranhão,Santana do Maranhão,28,10567,3737,3734,3,3.570462994,2.838796891,2959
2,Nordeste,21,Maranhão,2110278,211027805,Santo Amaro do Maranhão,Santo Amaro do Maranhão,26,13949,4546,4481,65,3.922644163,4.556962025,3555
2,Nordeste,21,Maranhão,2110302,211030205,Santo Antônio dos Lopes,Santo Antônio dos Lopes,35,14304,5597,5581,16,3.274725275,3.273809524,4368
2,Nordeste,21,Maranhão,2110401,211040105,São Benedito do Rio Preto,São Benedito do Rio Preto,44,18364,6217,6210,7,3.654259554,0.457802548,5024
2,Nordeste,21,Maranhão,2110500,211050005,São Bento,São Bento,61,46395,13594,13586,8,3.896178076,0.495590088,11905
2,Nordeste,21,Maranhão,2110609,211060905,São Bernardo,São Bernardo,61,26943,9714,9703,11,3.465337621,3.266881029,7775
2,Nordeste,21,Maranhão,2110658,211065805,São Domingos do Azeitão,São Domingos do Azeitão,18,7992,3022,3017,5,3.552,3.644444444,2250
2,Nordeste,21,Maranhão,2110708,211070805,São Domingos do Maranhão,São Domingos do Maranhão,71,34034,13694,13683,11,3.157616263,1.466629537,10773
2,Nordeste,21,Maranhão,2110807,211080705,São Félix de Balsas,São Félix de Balsas,18,4402,1949,1948,1,3.108050847,,1416
2,Nordeste,21,Maranhão,2110856,211085605,São Francisco do Brejão,São Francisco do Brejão,20,9051,3780,3777,3,3.186971831,1.408450704,2840
2,Nordeste,21,Maranhão,2110906,211090605,São Francisco do Maranhão,São Francisco do Maranhão,19,9449,4012,4011,1,3.154590985,1.135225376,2995
2,Nordeste,21,Maranhão,2110906,211090610,São Francisco do Maranhão,Caraíba do Norte,3,1227,594,594,0,3.0675,0.75,400
2,Nordeste,21,Maranhão,2110906,211090615,São Francisco do Maranhão,Ribeirão Azul,7,1388,580,580,0,3.360774818,,413
2,Nordeste,21,Maranhão,2111003,211100305,São João Batista,São João Batista,52,18544,7048,7044,4,3.139326223,1.506686982,5907
2,Nordeste,21,Maranhão,2111029,211102905,São João do Carú,São João do Carú,29,12251,4205,4201,4,3.69451146,1.417370326,3316
2,Nordeste,21,Maranhão,2111052,211105205,São João do Paraíso,São João do Paraíso,30,9904,4315,4314,1,3.088244465,0.530090427,3207
2,Nordeste,21,Maranhão,2111078,211107805,São João do Soter,São João do Soter,40,16889,6375,6371,4,3.288161994,0.759345794,5136
2,Nordeste,21,Maranhão,2111102,211110205,São João dos Patos,São João dos Patos,49,25020,11364,11352,12,3.01595359,3.323664491,8274
2,Nordeste,21,Maranhão,2111201,211120105,São José de Ribamar,São José de Ribamar,123,56920,22716,22711,5,3.250456934,4.512222984,17508
2,Nordeste,21,Maranhão,2111201,211120110,São José de Ribamar,Mata,386,187659,79583,79568,15,2.950756503,4.943222925,63582
2,Nordeste,21,Maranhão,2111250,211125005,São José dos Basílios,São José dos Basílios,21,6957,2608,2608,0,3.290917692,0.662251656,2114
2,Nordeste,21,Maranhão,2111300,211130005,São Luís,São Luís,1632,1037775,406974,406707,267,2.959921028,5.192471904,348986
2,Nordeste,21,Maranhão,2111409,211140905,São Luís Gonzaga do Maranhão,São Luís Gonzaga do Maranhão,59,17818,7188,7187,1,3.203164329,2.840704782,5562
2,Nordeste,21,Maranhão,2111508,211150805,São Mateus do Maranhão,São Mateus do Maranhão,73,38829,14773,14763,10,3.246487119,2.668116427,11956
2,Nordeste,21,Maranhão,2111532,211153205,São Pedro da Água Branca,São Pedro da Água Branca,22,14338,4581,4557,24,3.632621951,1.75304878,3936
2,Nordeste,21,Maranhão,2111573,211157305,São Pedro dos Crentes,São Pedro dos Crentes,12,5783,2071,2067,4,3.38033938,,1709
2,Nordeste,21,Maranhão,2111607,211160705,São Raimundo das Mangabeiras,São Raimundo das Mangabeiras,37,18672,7501,7497,4,3.220286355,1.155770226,5797
2,Nordeste,21,Maranhão,2111631,211163105,São Raimundo do Doca Bezerra,São Raimundo do Doca Bezerra,20,5650,2139,2136,3,3.353115727,0.949554896,1685
2,Nordeste,21,Maranhão,2111672,211167205,São Roberto,São Roberto,18,4544,1831,1831,0,3.324067301,2.852962692,1367
2,Nordeste,21,Maranhão,2111706,211170605,São Vicente Ferrer,São Vicente Ferrer,68,19498,7567,7553,14,3.118258921,3.184509522,6249
2,Nordeste,21,Maranhão,2111722,211172205,Satubinha,Satubinha,23,8784,3078,3077,1,3.582381729,2.324632953,2452
2,Nordeste,21,Maranhão,2111748,211174805,Senador Alexandre Costa,Senador Alexandre Costa,26,10207,3951,3951,0,3.370871863,1.023778071,3028
2,Nordeste,21,Maranhão,2111763,211176305,Senador La Rocque,Senador La Rocque,34,14700,6123,6119,4,3.18396533,0.303358613,4615
2,Nordeste,21,Maranhão,2111789,211178905,Serrano do Maranhão,Serrano do Maranhão,48,10202,3953,3952,1,3.239758654,1.683073992,3149
2,Nordeste,21,Maranhão,2111805,211180505,Sítio Novo,Sítio Novo,36,17074,6515,6514,1,3.281568326,4.093792043,5203
2,Nordeste,21,Maranhão,2111904,211190405,Sucupira do Norte,Sucupira do Norte,25,10238,4346,4343,3,3.270926518,3.258785942,3130
2,Nordeste,21,Maranhão,2111953,211195305,Sucupira do Riachão,Sucupira do Riachão,19,4985,2302,2302,0,3.183269476,1.851851852,1566
